InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
575176,85124B,BLUE JUICY FRUIT PHOTO FRAME,1,2011-11-08 18:29:00,4.96,,United Kingdom
580115,85049H,URBAN BLACK RIBBONS ,4,2011-12-01 16:22:00,0.83,,United Kingdom
565971,23004,TRAVEL CARD WALLET PANTRY,1,2011-09-08 11:27:00,0.42,13571.0,United Kingdom
546911,84927A,WAKE UP COCKEREL TILE HOOK,6,2011-03-17 19:47:00,2.1,17725.0,United Kingdom
580983,21232,STRAWBERRY CERAMIC TRINKET POT,3,2011-12-06 16:26:00,2.46,,United Kingdom
564342,21650,ASSORTED TUTTI FRUTTI BRACELET,15,2011-08-24 14:53:00,0.19,16340.0,United Kingdom
575623,23275,SET OF 3 HANGING OWLS OLLIE BEAK,12,2011-11-10 13:14:00,1.25,14064.0,United Kingdom
562922,22381,TOY TIDY PINK POLKADOT,10,2011-08-10 14:26:00,2.1,12594.0,Italy
545024,21625,VINTAGE UNION JACK APRON,1,2011-02-25 14:38:00,14.13,,United Kingdom
539211,22789,T-LIGHT HOLDER SWEETHEART HANGING,4,2010-12-16 12:15:00,1.95,16743.0,United Kingdom
537133,22367,CHILDRENS APRON SPACEBOY DESIGN,1,2010-12-05 12:29:00,1.95,18156.0,United Kingdom
540671,21181,PLEASE ONE PERSON METAL SIGN,12,2011-01-10 15:35:00,2.1,17739.0,United Kingdom
541516,22403,MAGNETS PACK OF 4 VINTAGE LABELS ,2,2011-01-18 17:34:00,0.83,,United Kingdom
571660,22192,BLUE DINER WALL CLOCK,4,2011-10-18 12:49:00,8.5,16191.0,United Kingdom
567211,85014B,RED RETROSPOT UMBRELLA,2,2011-09-19 11:02:00,5.95,14159.0,United Kingdom
574678,23165,LARGE CERAMIC TOP STORAGE JAR,12,2011-11-06 12:36:00,1.65,13365.0,United Kingdom
554514,20838,FRENCH LATTICE CUSHION COVER ,3,2011-05-24 15:58:00,3.29,,United Kingdom
570482,23350,ROLL WRAP VINTAGE SPOT ,3,2011-10-10 17:00:00,1.25,17459.0,United Kingdom
563897,22619,SET OF 6 SOLDIER SKITTLES,4,2011-08-21 10:44:00,3.75,12523.0,France
567796,35954,SMALL FOLKART STAR CHRISTMAS DEC,24,2011-09-22 11:46:00,0.19,16395.0,United Kingdom
577531,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,2,2011-11-20 13:58:00,4.13,,United Kingdom
571082,35964,FOLKART CLIP ON STARS,1,2011-10-13 15:25:00,0.83,,United Kingdom
547050,85214,TUB 24 PINK FLOWER PEGS,12,2011-03-20 12:02:00,1.65,17795.0,United Kingdom
560225,23253,16 PIECE CUTLERY SET PANTRY DESIGN,1,2011-07-15 16:27:00,14.13,,United Kingdom
577312,23203,JUMBO BAG VINTAGE DOILY ,10,2011-11-18 13:18:00,2.08,17049.0,United Kingdom
538714,22112,CHOCOLATE HOT WATER BOTTLE,6,2010-12-14 11:01:00,4.95,14524.0,United Kingdom
552000,21175,GIN + TONIC DIET METAL SIGN,1,2011-05-05 15:56:00,4.96,,United Kingdom
537666,22654,DELUXE SEWING KIT ,2,2010-12-07 18:36:00,11.87,,United Kingdom
572475,22865,HAND WARMER OWL DESIGN,1,2011-10-24 13:37:00,2.1,15271.0,United Kingdom
545571,22258,FELT FARM ANIMAL RABBIT,12,2011-03-03 16:34:00,1.25,17700.0,United Kingdom
547925,23004,TRAVEL CARD WALLET PANTRY,24,2011-03-28 13:57:00,0.42,12481.0,Germany
578140,22367,CHILDRENS APRON SPACEBOY DESIGN,100,2011-11-23 10:58:00,1.65,14646.0,Netherlands
554310,35004B,SET OF 3 BLACK FLYING DUCKS,2,2011-05-23 15:25:00,5.79,,United Kingdom
558075,84406B,CREAM CUPID HEARTS COAT HANGER,8,2011-06-24 17:07:00,4.15,17858.0,United Kingdom
578357,22629,SPACEBOY LUNCH BOX ,2,2011-11-24 10:24:00,1.95,17228.0,United Kingdom
574675,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2011-11-06 12:31:00,4.95,17289.0,United Kingdom
565209,21788,KIDS RAIN MAC BLUE,1,2011-09-01 16:59:00,0.85,15910.0,United Kingdom
569229,22469,HEART OF WICKER SMALL,2,2011-10-02 14:56:00,1.65,14502.0,United Kingdom
581064,21822,GLITTER CHRISTMAS TREE WITH BELLS,12,2011-12-07 11:16:00,0.79,13882.0,United Kingdom
558614,85019B,BLOSSOM  IMAGES NOTEBOOK SET,3,2011-06-30 15:56:00,2.46,,United Kingdom
544667,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,48,2011-02-22 15:09:00,2.55,17511.0,United Kingdom
574521,22083,PAPER CHAIN KIT RETROSPOT,6,2011-11-04 13:44:00,2.95,15358.0,United Kingdom
566276,22704,WRAP RED APPLES ,25,2011-09-11 14:00:00,0.42,13450.0,United Kingdom
576463,22766,PHOTO FRAME CORNICE,2,2011-11-15 11:37:00,2.95,17974.0,United Kingdom
542858,22662,LUNCH BAG DOLLY GIRL DESIGN,4,2011-02-01 11:40:00,1.65,17228.0,United Kingdom
569375,22829,,3,2011-10-03 16:29:00,0.0,,United Kingdom
541811,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2011-01-21 15:01:00,5.79,,United Kingdom
566052,23086,ZINC  STAR T-LIGHT HOLDER ,64,2011-09-08 14:53:00,1.25,13199.0,United Kingdom
552905,85066,CREAM SWEETHEART MINI CHEST,2,2011-05-12 11:10:00,12.75,15974.0,United Kingdom
541684,21836,GINGHAM OVEN GLOVE RED HEART ,2,2011-01-20 15:22:00,3.75,15498.0,United Kingdom
568495,22727,ALARM CLOCK BAKELIKE RED ,4,2011-09-27 12:08:00,3.75,14755.0,United Kingdom
540524,85034A,3 GARDENIA MORRIS BOXED CANDLES,12,2011-01-09 12:53:00,4.25,16735.0,United Kingdom
538071,22576,SWALLOW WOODEN CHRISTMAS DECORATION,5,2010-12-09 14:09:00,1.66,,United Kingdom
537393,22835,HOT WATER BOTTLE I AM SO POORLY,24,2010-12-06 13:59:00,4.25,13089.0,United Kingdom
550524,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,144,2011-04-19 10:08:00,0.55,16422.0,United Kingdom
574342,21773,DECORATIVE ROSE BATHROOM BOTTLE,12,2011-11-04 10:10:00,1.25,13447.0,United Kingdom
545716,22361,GLASS JAR DAISY FRESH COTTON WOOL,3,2011-03-07 10:15:00,5.79,,United Kingdom
571441,21494,ROTATING LEAVES T-LIGHT HOLDER,6,2011-10-17 13:31:00,2.46,14096.0,United Kingdom
544684,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,6,2011-02-22 16:32:00,2.5,,United Kingdom
544286,22606,WOODEN SKITTLES GARDEN SET,2,2011-02-17 12:29:00,15.95,13151.0,United Kingdom
572092,23071,MARIE ANTOINETTE TRINKET BOX GOLD,1,2011-10-20 14:41:00,12.5,17125.0,United Kingdom
560473,23174,REGENCY SUGAR BOWL GREEN,4,2011-07-19 10:42:00,4.15,12431.0,Australia
577602,23311,VINTAGE CHRISTMAS STOCKING ,12,2011-11-21 08:37:00,2.55,16139.0,United Kingdom
567374,23320,GIANT 50'S CHRISTMAS CRACKER,48,2011-09-20 09:40:00,2.49,15341.0,United Kingdom
544599,22960,JAM MAKING SET WITH JARS,2,2011-02-21 18:15:00,8.29,,United Kingdom
551982,16237,SLEEPING CAT ERASERS,30,2011-05-05 13:56:00,0.21,15023.0,United Kingdom
562574,23086,ZINC  STAR T-LIGHT HOLDER ,16,2011-08-07 12:42:00,1.25,14903.0,United Kingdom
567304,23408,PHOTO FRAME LINEN AND LACE SMALL,3,2011-09-19 13:27:00,2.08,14704.0,United Kingdom
550206,21876,POTTERING MUG,1,2011-04-15 10:38:00,3.29,,United Kingdom
576846,21136,PAINTED METAL PEARS ASSORTED,8,2011-11-16 15:35:00,1.69,13500.0,United Kingdom
562046,21078,SET/20 STRAWBERRY PAPER NAPKINS ,12,2011-08-02 10:34:00,0.85,12378.0,Switzerland
542692,22770,MIRROR CORNICE,1,2011-01-31 12:35:00,14.95,14467.0,United Kingdom
549680,22431,WATERING CAN BLUE ELEPHANT,6,2011-04-11 13:02:00,1.95,12701.0,Germany
541421,84509G,SET OF 4 FAIRY CAKE PLACEMATS ,1,2011-01-17 17:44:00,3.29,,United Kingdom
543027,20974,12 PENCILS SMALL TUBE SKULL,24,2011-02-02 14:51:00,0.65,12414.0,Austria
562346,23298,SPOTTY BUNTING,6,2011-08-04 12:14:00,4.95,16187.0,United Kingdom
565751,22629,SPACEBOY LUNCH BOX ,4,2011-09-06 12:56:00,1.95,16393.0,United Kingdom
571509,23312,VINTAGE CHRISTMAS GIFT SACK,4,2011-10-17 15:28:00,4.15,13110.0,United Kingdom
567180,21328,BALLOONS  WRITING SET ,5,2011-09-18 14:56:00,1.65,17802.0,United Kingdom
573485,23202,JUMBO BAG VINTAGE LEAF,5,2011-10-31 11:37:00,2.08,15752.0,United Kingdom
546008,22896,PEG BAG APPLES DESIGN,3,2011-03-08 15:43:00,2.55,,United Kingdom
557933,22961,JAM MAKING SET PRINTED,12,2011-06-23 15:07:00,1.45,13014.0,United Kingdom
550280,21930,JUMBO STORAGE BAG SKULLS,10,2011-04-15 13:31:00,2.08,13048.0,United Kingdom
540255,20867,PINK ROSE FABRIC MIRROR,2,2011-01-05 16:50:00,0.85,,United Kingdom
539647,21872,GLAMOROUS  MUG,1,2010-12-20 16:08:00,1.25,15460.0,United Kingdom
537641,22519,CHILDS GARDEN BRUSH PINK,1,2010-12-07 15:32:00,4.21,,United Kingdom
559506,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,1,2011-07-08 15:17:00,2.46,,United Kingdom
578707,16218,CARTOON  PENCIL SHARPENERS,5,2011-11-25 11:20:00,0.06,17870.0,United Kingdom
537240,21890,S/6 WOODEN SKITTLES IN COTTON BAG,1,2010-12-06 10:08:00,5.91,,United Kingdom
545897,21787,RAIN PONCHO RETROSPOT,1,2011-03-07 17:22:00,1.63,,United Kingdom
550996,21544,SKULLS  WATER TRANSFER TATTOOS ,24,2011-04-26 08:57:00,0.85,16681.0,United Kingdom
550034,22138,BAKING SET 9 PIECE RETROSPOT ,6,2011-04-14 11:48:00,4.95,16187.0,United Kingdom
566757,85227,SET OF 6 3D KIT CARDS FOR KIDS,1,2011-09-14 15:54:00,1.63,,United Kingdom
541508,21195,PINK  HONEYCOMB PAPER BALL ,1,2011-01-18 16:06:00,4.13,,United Kingdom
563443,22325,MOBILE VINTAGE HEARTS ,3,2011-08-16 13:26:00,4.95,12641.0,Sweden
559038,21154,RED RETROSPOT OVEN GLOVE ,10,2011-07-05 15:31:00,3.29,,United Kingdom
540180,84978,HANGING HEART JAR T-LIGHT HOLDER,6,2011-01-05 13:05:00,1.25,15984.0,United Kingdom
561068,23232,WRAP VINTAGE PETALS  DESIGN,25,2011-07-24 14:33:00,0.42,13116.0,United Kingdom
C573502,21888,BINGO SET,-2,2011-10-31 12:02:00,3.75,14808.0,United Kingdom
548978,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,2011-04-05 12:08:00,1.25,15727.0,United Kingdom
537362,22759,SET OF 3 NOTEBOOKS IN PARCEL,4,2010-12-06 12:34:00,1.65,17596.0,United Kingdom
544659,22494,EMERGENCY FIRST AID TIN ,3,2011-02-22 13:20:00,1.25,18114.0,United Kingdom
556262,37327,sold as set on dotcom,-95,2011-06-09 18:04:00,0.0,,United Kingdom
548554,85145,JARDIN ETCHED GLASS LARGE BELL JAR,4,2011-04-01 09:19:00,3.95,13694.0,United Kingdom
542624,22457,NATURAL SLATE HEART CHALKBOARD ,2,2011-01-31 09:48:00,5.79,,United Kingdom
566345,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,5,2011-09-12 12:27:00,2.95,17685.0,United Kingdom
545447,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-03-02 16:34:00,1.95,17426.0,United Kingdom
549126,22150,3 STRIPEY MICE FELTCRAFT,2,2011-04-06 14:23:00,1.95,16031.0,United Kingdom
550539,22189,CREAM HEART CARD HOLDER,4,2011-04-19 11:27:00,3.95,13479.0,United Kingdom
566604,20758,ABSTRACT CIRCLES POCKET BOOK,9,2011-09-13 16:26:00,0.85,16279.0,United Kingdom
543325,21871,SAVE THE PLANET MUG,12,2011-02-07 12:22:00,1.25,17692.0,United Kingdom
537429,21791,VINTAGE HEADS AND TAILS CARD GAME ,2,2010-12-06 15:54:00,1.25,12748.0,United Kingdom
C561233,21279,VINTAGE KITCHEN PRINT FRUITS,-3,2011-07-26 10:24:00,2.55,17422.0,United Kingdom
550783,23207,LUNCH BAG ALPHABET DESIGN,10,2011-04-20 13:58:00,1.65,13485.0,United Kingdom
575177,21189,WHITE HONEYCOMB PAPER GARLAND ,8,2011-11-08 18:41:00,3.29,,United Kingdom
546541,22077,6 RIBBONS RUSTIC CHARM,12,2011-03-14 15:11:00,1.65,14911.0,EIRE
568901,22430,ENAMEL WATERING CAN CREAM,2,2011-09-29 13:22:00,4.95,15050.0,United Kingdom
546100,84378,SET OF 3 HEART COOKIE CUTTERS,12,2011-03-09 12:04:00,1.25,16572.0,United Kingdom
558542,21621,VINTAGE UNION JACK BUNTING,6,2011-06-30 12:23:00,8.5,13593.0,United Kingdom
562688,21902,"KEY FOB , FRONT  DOOR ",7,2011-08-08 13:53:00,0.65,13869.0,United Kingdom
553167,22380,TOY TIDY SPACEBOY  ,1,2011-05-13 16:19:00,4.13,,United Kingdom
573348,22464,HANGING METAL HEART LANTERN,12,2011-10-30 12:27:00,1.65,14487.0,United Kingdom
552735,20754,RETROSPOT RED WASHING UP GLOVES,6,2011-05-11 10:49:00,2.1,17428.0,United Kingdom
567901,22866,HAND WARMER SCOTTY DOG DESIGN,1,2011-09-22 16:28:00,4.13,,United Kingdom
554808,20712,JUMBO BAG WOODLAND ANIMALS,1,2011-05-26 13:01:00,2.08,17059.0,United Kingdom
567457,22950,36 DOILIES VINTAGE CHRISTMAS,12,2011-09-20 12:18:00,1.45,14164.0,United Kingdom
552358,85185B,PINK HORSE SOCK PUPPET,12,2011-05-09 12:20:00,2.95,15673.0,United Kingdom
568375,BANK CHARGES,Bank Charges,1,2011-09-26 17:01:00,0.001,13405.0,United Kingdom
581402,23337,EGG FRYING PAN MINT ,4,2011-12-08 13:45:00,2.08,14653.0,United Kingdom
574528,22794,SWEETHEART WIRE MAGAZINE RACK,2,2011-11-04 14:03:00,7.95,16782.0,United Kingdom
545078,85204,HANGING WOOD AND FELT FLOWER,1,2011-02-28 10:15:00,0.42,,United Kingdom
546261,20726,LUNCH BAG WOODLAND,2,2011-03-10 15:01:00,1.65,17841.0,United Kingdom
581184,POST,POSTAGE,2,2011-12-07 16:24:00,18.0,12569.0,Germany
552950,22766,PHOTO FRAME CORNICE,8,2011-05-12 12:01:00,2.95,16116.0,United Kingdom
566873,22029,SPACEBOY BIRTHDAY CARD,12,2011-09-15 13:31:00,0.42,12682.0,France
576614,85034C,3 ROSE MORRIS BOXED CANDLES,2,2011-11-15 16:38:00,1.25,12933.0,United Kingdom
549250,85194L,HANGING SPRING FLOWER EGG LARGE,3,2011-04-07 12:10:00,0.85,14446.0,United Kingdom
573339,22582,PACK OF 6 SWEETIE GIFT BOXES,3,2011-10-30 11:49:00,2.55,13278.0,United Kingdom
547789,22501,PICNIC BASKET WICKER LARGE,2,2011-03-25 12:04:00,9.95,14911.0,EIRE
561520,84692,BOX OF 24 COCKTAIL PARASOLS,6,2011-07-27 17:03:00,0.42,17870.0,United Kingdom
571064,21617,4 LILY  BOTANICAL DINNER CANDLES,1,2011-10-13 14:48:00,1.25,17181.0,United Kingdom
542597,48184,DOORMAT ENGLISH ROSE ,1,2011-01-30 10:33:00,7.95,16326.0,United Kingdom
572240,21506,"FANCY FONT BIRTHDAY CARD, ",12,2011-10-21 15:18:00,0.42,13709.0,United Kingdom
559133,22971,QUEENS GUARD COFFEE MUG,6,2011-07-06 13:13:00,2.55,17861.0,United Kingdom
575342,23344,JUMBO BAG 50'S CHRISTMAS ,10,2011-11-09 14:44:00,2.08,17528.0,United Kingdom
579777,72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,1,2011-11-30 15:13:00,4.13,,United Kingdom
547248,22654,DELUXE SEWING KIT ,1,2011-03-22 09:23:00,11.63,,United Kingdom
581125,22557,PLASTERS IN TIN VINTAGE PAISLEY ,1,2011-12-07 12:41:00,1.65,14087.0,United Kingdom
555150,20719,WOODLAND CHARLOTTE BAG,1,2011-05-31 15:53:00,1.63,,United Kingdom
570126,82580,BATHROOM METAL SIGN,1,2011-10-07 13:16:00,0.55,16910.0,United Kingdom
554098,22174,PHOTO CUBE,6,2011-05-22 13:01:00,1.65,14769.0,United Kingdom
563933,23247,BISCUIT TIN 50'S CHRISTMAS,2,2011-08-21 15:54:00,2.89,16536.0,United Kingdom
553017,85095,THREE CANVAS LUGGAGE TAGS,8,2011-05-12 19:01:00,1.95,12757.0,Portugal
580983,22135,MINI LADLE LOVE HEART PINK,3,2011-12-06 16:26:00,0.83,,United Kingdom
544450,47566B,TEA TIME PARTY BUNTING,5,2011-02-20 12:23:00,4.95,17811.0,United Kingdom
550321,22522,CHILDS GARDEN FORK BLUE ,2,2011-04-17 12:49:00,0.85,16770.0,United Kingdom
541504,21527,RED RETROSPOT TRADITIONAL TEAPOT ,1,2011-01-18 15:37:00,7.95,14415.0,United Kingdom
566713,22667,RECIPE BOX RETROSPOT ,6,2011-09-14 12:05:00,2.95,15933.0,United Kingdom
557276,20992,JAZZ HEARTS PURSE NOTEBOOK,6,2011-06-19 12:05:00,0.39,16931.0,United Kingdom
545441,84218,BOX/12 CHICK & EGG IN BASKET,4,2011-03-02 16:17:00,1.95,14657.0,United Kingdom
563638,84997C,CHILDRENS CUTLERY POLKADOT BLUE,2,2011-08-18 10:36:00,4.15,15311.0,United Kingdom
553540,22035,VINTAGE CARAVAN GREETING CARD ,72,2011-05-17 15:32:00,0.36,17511.0,United Kingdom
579512,21982,PACK OF 12 SUKI TISSUES ,4,2011-11-29 16:47:00,0.83,,United Kingdom
572460,23129,HEART SHAPED HOLLY WREATH,4,2011-10-24 12:54:00,4.15,17001.0,United Kingdom
574923,22676,FRENCH BLUE METAL DOOR SIGN 1,4,2011-11-07 16:40:00,1.25,17757.0,United Kingdom
537044,72802C,VANILLA SCENT CANDLE JEWELLED BOX,6,2010-12-05 10:52:00,4.25,18055.0,United Kingdom
555551,85132B,CHARLIE AND LOLA TABLE TINS,12,2011-06-05 13:32:00,1.95,14696.0,United Kingdom
552042,22061,LARGE CAKE STAND  HANGING STRAWBERY,2,2011-05-06 09:00:00,9.95,13952.0,United Kingdom
575875,23343,JUMBO BAG VINTAGE CHRISTMAS ,1,2011-11-11 13:06:00,4.13,,United Kingdom
552545,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,12,2011-05-10 10:30:00,0.85,13320.0,United Kingdom
539437,20694,FLORAL PINK MONSTER,1,2010-12-17 14:54:00,7.62,,United Kingdom
559051,22630,DOLLY GIRL LUNCH BOX,1,2011-07-05 16:47:00,4.13,,United Kingdom
555931,84865,NEW BAROQUE BLACK PHOTO ALBUM,2,2011-06-08 08:31:00,2.95,17828.0,Malta
555638,23207,LUNCH BAG ALPHABET DESIGN,20,2011-06-06 12:51:00,1.65,15150.0,United Kingdom
562371,21497,FANCY FONTS BIRTHDAY WRAP,25,2011-08-04 14:30:00,0.42,13709.0,United Kingdom
577701,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2011-11-21 12:11:00,2.95,13673.0,United Kingdom
543746,22726,ALARM CLOCK BAKELIKE GREEN,8,2011-02-11 13:50:00,3.75,17675.0,United Kingdom
548486,22776,SWEETHEART CAKESTAND 3 TIER,1,2011-03-31 12:51:00,9.95,12909.0,United Kingdom
C542259,22625,RED KITCHEN SCALES,-1,2011-01-26 17:09:00,8.5,16656.0,United Kingdom
540690,15060B,FAIRY CAKE DESIGN UMBRELLA,4,2011-01-11 08:45:00,3.75,13473.0,United Kingdom
567653,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,2011-09-21 14:35:00,0.85,12550.0,Spain
543248,85152,HAND OVER THE CHOCOLATE   SIGN ,96,2011-02-04 14:25:00,1.53,16029.0,United Kingdom
548714,21272,SALLE DE BAIN HOOK,1,2011-04-03 15:07:00,1.25,17337.0,United Kingdom
548448,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,96,2011-03-31 11:07:00,0.72,18041.0,United Kingdom
574529,23117,POPPY FIELDS CHOPPING BOARD,1,2011-11-04 14:06:00,4.95,17233.0,United Kingdom
550204,21181,PLEASE ONE PERSON METAL SIGN,1,2011-04-15 10:37:00,4.13,,United Kingdom
572127,84030E,ENGLISH ROSE HOT WATER BOTTLE,4,2011-10-21 09:20:00,4.25,14911.0,EIRE
568143,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,2011-09-25 11:28:00,0.55,13266.0,United Kingdom
577504,21931,JUMBO STORAGE BAG SUKI,2,2011-11-20 12:36:00,2.08,14159.0,United Kingdom
546003,22691,DOORMAT WELCOME SUNRISE,2,2011-03-08 15:07:00,7.95,16712.0,United Kingdom
579196,22308,TEA COSY BLUE STRIPE,1,2011-11-28 15:54:00,4.96,14096.0,United Kingdom
542192,22131,FOOD CONTAINER SET 3 LOVE HEART ,3,2011-01-26 11:27:00,1.95,14049.0,United Kingdom
551997,84991,60 TEATIME FAIRY CAKE CASES,1,2011-05-05 15:47:00,1.25,,United Kingdom
574340,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,1,2011-11-04 10:08:00,1.45,17377.0,United Kingdom
572192,20725,LUNCH BAG RED RETROSPOT,3,2011-10-21 11:30:00,1.65,18118.0,United Kingdom
549524,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,1,2011-04-08 15:42:00,5.79,,United Kingdom
553902,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2011-05-19 18:02:00,1.25,15809.0,United Kingdom
569673,21136,PAINTED METAL PEARS ASSORTED,7,2011-10-05 13:58:00,1.69,17222.0,United Kingdom
550496,21058,PARTY INVITES WOODLAND,1,2011-04-18 15:05:00,1.63,,United Kingdom
542229,22271,FELTCRAFT DOLL ROSIE,6,2011-01-26 13:38:00,2.95,12474.0,Germany
544684,22817,CARD SUKI BIRTHDAY,1,2011-02-22 16:32:00,0.83,,United Kingdom
551833,22998,TRAVEL CARD WALLET KEEP CALM,24,2011-05-04 13:12:00,0.42,16779.0,United Kingdom
581453,21985,PACK OF 12 HEARTS DESIGN TISSUES ,24,2011-12-08 18:15:00,0.39,16401.0,United Kingdom
555540,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-06-05 12:48:00,8.5,13668.0,United Kingdom
566221,23349,ROLL WRAP VINTAGE CHRISTMAS,1,2011-09-09 16:13:00,2.46,,United Kingdom
578833,23171,REGENCY TEA PLATE GREEN ,6,2011-11-25 15:23:00,3.29,,United Kingdom
543400,21901,"KEY FOB , BACK DOOR ",2,2011-02-08 11:27:00,0.65,14688.0,United Kingdom
574096,23123,COCKTAIL SWORDS 50 PIECES,12,2011-11-03 09:55:00,0.83,13599.0,United Kingdom
566010,85152,HAND OVER THE CHOCOLATE   SIGN ,4,2011-09-08 12:05:00,2.1,13700.0,United Kingdom
558540,22730,ALARM CLOCK BAKELIKE IVORY,12,2011-06-30 12:15:00,3.75,17706.0,United Kingdom
536732,20675,BLUE POLKADOT BOWL,8,2010-12-02 12:47:00,1.25,15544.0,United Kingdom
538509,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,1,2010-12-12 13:37:00,4.95,14413.0,United Kingdom
539653,22030,SWALLOWS GREETING CARD,72,2010-12-20 16:50:00,0.36,13564.0,United Kingdom
553388,23084,RABBIT NIGHT LIGHT,2,2011-05-16 16:36:00,2.08,15910.0,United Kingdom
553005,21116,OWL DOORSTOP,1,2011-05-12 16:29:00,4.95,14651.0,United Kingdom
537638,22738,RIBBON REEL SNOWY VILLAGE,2,2010-12-07 15:28:00,3.36,,United Kingdom
542727,82600,NO SINGING METAL SIGN,1,2011-01-31 15:09:00,2.1,17604.0,United Kingdom
578084,22600,CHRISTMAS RETROSPOT STAR WOOD,12,2011-11-22 16:34:00,0.85,12465.0,Belgium
541604,20832,RED FLOCK LOVE HEART PHOTO FRAME,4,2011-01-19 17:23:00,0.85,14572.0,United Kingdom
563771,22445,PENCIL CASE LIFE IS BEAUTIFUL,1,2011-08-19 11:17:00,2.95,17841.0,United Kingdom
574304,22424,ENAMEL BREAD BIN CREAM,1,2011-11-03 16:30:00,12.75,14428.0,United Kingdom
C566458,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,2011-09-12 17:11:00,4.95,16191.0,United Kingdom
580311,84692,BOX OF 24 COCKTAIL PARASOLS,25,2011-12-02 14:48:00,0.42,18245.0,United Kingdom
563011,22231,JIGSAW TREE WITH BIRDHOUSE,12,2011-08-11 12:00:00,0.59,16283.0,United Kingdom
546422,21181,PLEASE ONE PERSON METAL SIGN,2,2011-03-13 11:38:00,2.1,15547.0,United Kingdom
568193,22144,CHRISTMAS CRAFT LITTLE FRIENDS,3,2011-09-25 14:37:00,2.1,17107.0,United Kingdom
560249,22563,HAPPY STENCIL CRAFT,18,2011-07-17 12:26:00,1.25,17571.0,United Kingdom
578942,23186,FRENCH STYLE STORAGE JAR CAFE ,18,2011-11-27 13:29:00,0.29,17288.0,United Kingdom
571714,90214M,"LETTER ""M"" BLING KEY RING",1,2011-10-18 17:00:00,0.83,,United Kingdom
569137,22090,PAPER BUNTING RETROSPOT,1,2011-09-30 14:45:00,6.63,,United Kingdom
560387,90200D,PINK SWEETHEART BRACELET,6,2011-07-18 13:00:00,4.25,14667.0,United Kingdom
581404,23323,WHITE WICKER STAR ,4,2011-12-08 13:47:00,2.1,13680.0,United Kingdom
548898,22267,EASTER DECORATION EGG BUNNY ,1,2011-04-04 16:28:00,1.25,17214.0,United Kingdom
544455,22423,REGENCY CAKESTAND 3 TIER,1,2011-02-20 13:18:00,12.75,13097.0,United Kingdom
581379,84707A,SILVER JEWELLED MIRROR TRINKET TRAY,12,2011-12-08 12:50:00,1.95,13954.0,United Kingdom
570638,21191,LARGE WHITE HONEYCOMB PAPER BELL  ,4,2011-10-11 12:36:00,2.1,17888.0,United Kingdom
577031,85099F,JUMBO BAG STRAWBERRY,10,2011-11-17 13:00:00,2.08,15298.0,United Kingdom
568382,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,2011-09-27 09:33:00,0.29,13499.0,United Kingdom
551152,22088,PAPER BUNTING COLOURED LACE,1,2011-04-26 14:47:00,2.95,13230.0,United Kingdom
578681,22469,HEART OF WICKER SMALL,12,2011-11-25 08:41:00,1.65,13579.0,United Kingdom
555537,22804,CANDLEHOLDER PINK HANGING HEART,1,2011-06-05 12:37:00,2.95,15453.0,United Kingdom
538177,21810,CHRISTMAS HANGING STAR WITH BELL,1,2010-12-10 09:51:00,2.51,,United Kingdom
574338,23470,CARD HOLDER LOVE BIRD LARGE ,4,2011-11-04 10:05:00,6.25,14150.0,United Kingdom
577554,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,1,2011-11-20 15:35:00,3.75,15533.0,United Kingdom
550651,22478,BIRDHOUSE GARDEN MARKER ,2,2011-04-19 16:52:00,1.25,15436.0,United Kingdom
540995,84313C,ORANGE TV TRAY TABLE ,1,2011-01-13 09:30:00,5.79,,United Kingdom
567189,20725,LUNCH BAG RED RETROSPOT,10,2011-09-19 09:10:00,1.65,17069.0,United Kingdom
553509,23127,FELTCRAFT GIRL NICOLE KIT,2,2011-05-17 13:44:00,4.95,17220.0,United Kingdom
