BillNo,Itemname,Quantity,Date,Price,CustomerID,Country
576779,TRAVEL CARD WALLET UNION JACK,48,16.11.2011 13:25,"0,42",14554.0,United Kingdom
547250,RED HEART SHAPE LOVE BUCKET,1,22.03.2011 09:30,"5,79",,United Kingdom
564719,WRAP ALPHABET DESIGN,25,28.08.2011 11:55,"0,42",15325.0,United Kingdom
571257,MINI PLAYING CARDS FUN FAIR,1,14.10.2011 17:17,"0,83",,United Kingdom
571125,SKULLS PARTY BAG + STICKER SET,8,14.10.2011 09:48,"1,65",16394.0,United Kingdom
567372,CHARLOTTE BAG DOLLY GIRL DESIGN,10,20.09.2011 09:24,"0,85",14191.0,United Kingdom
573286,CHRISTMAS RETROSPOT STAR WOOD,8,28.10.2011 14:38,"0,85",,Switzerland
558533,WOODEN PICTURE FRAME WHITE FINISH,6,30.06.2011 11:49,"2,55",16717.0,United Kingdom
540482,PIGGY BANK RETROSPOT,4,07.01.2011 15:48,"2,55",14672.0,United Kingdom
566602,CHARLIE+LOLA PINK HOT WATER BOTTLE,1,13.09.2011 16:05,"3,29",,United Kingdom
562370,PACK OF 12 SPACEBOY TISSUES,24,04.08.2011 14:20,"0,29",12626.0,Germany
575491,HEART OF WICKER LARGE,3,09.11.2011 17:47,"2,95",15531.0,United Kingdom
577537,SET OF 12  VINTAGE POSTCARD SET,24,20.11.2011 14:17,"0,65",14860.0,United Kingdom
569705,60 CAKE CASES VINTAGE CHRISTMAS,24,05.10.2011 16:15,"0,55",15762.0,United Kingdom
580729,HOT WATER BOTTLE KEEP CALM,2,05.12.2011 17:24,"10,79",,United Kingdom
543118,"FANCY FONT BIRTHDAY CARD,",12,03.02.2011 13:31,"0,42",13842.0,United Kingdom
572283,SET OF 6 RIBBONS VINTAGE CHRISTMAS,2,23.10.2011 11:42,"2,89",15000.0,United Kingdom
570187,VINTAGE SNAP CARDS,1,07.10.2011 15:09,"1,63",,United Kingdom
581057,BATHROOM HOOK,12,07.12.2011 11:03,"0,39",16817.0,United Kingdom
543013,BLUE STRIPE CERAMIC DRAWER KNOB,1,02.02.2011 13:35,"2,46",,United Kingdom
564857,SET 10 NIGHT OWL LIGHTS,1,31.08.2011 09:23,"13,29",,United Kingdom
556042,BULL DOG BOTTLE OPENER,6,08.06.2011 12:44,"4,95",14367.0,United Kingdom
562046,PINK POLKADOT BOWL,16,02.08.2011 10:34,"1,25",12378.0,Switzerland
536813,CHRISTMAS CARD STACK OF PRESENTS,12,02.12.2010 16:59,"0,42",15646.0,United Kingdom
538641,BOX OF 24 COCKTAIL PARASOLS,50,13.12.2010 14:36,"0,42",15640.0,United Kingdom
551282,SET OF 36 TEATIME PAPER DOILIES,2,27.04.2011 13:44,"1,45",16919.0,United Kingdom
570818,STOOL HOME SWEET HOME,1,12.10.2011 12:47,"12,5",17841.0,United Kingdom
576605,WHITE WOOD GARDEN PLANT LADDER,1,15.11.2011 15:33,"9,95",14562.0,United Kingdom
578067,CARD PSYCHEDELIC APPLES,6,22.11.2011 15:43,"0,42",,United Kingdom
539044,ZINC METAL HEART DECORATION,36,15.12.2010 15:47,"1,25",15727.0,United Kingdom
574323,SET/6 PURPLE BUTTERFLY T-LIGHTS,5,03.11.2011 19:50,"2,1",16438.0,United Kingdom
579387,SET 6 SCHOOL MILK BOTTLES IN CRATE,1,29.11.2011 12:06,"3,75",14452.0,United Kingdom
539856,GLASS JAR DAISY FRESH COTTON WOOL,2,22.12.2010 14:41,0,,United Kingdom
537666,SCOTTIE DOG HOT WATER BOTTLE,2,07.12.2010 18:36,"11,02",,United Kingdom
580752,DOORMAT RED RETROSPOT,2,06.12.2011 09:56,"8,25",12478.0,Greece
575917,SET 36 COLOUR PENCILS SPACEBOY,16,11.11.2011 16:57,"1,25",13895.0,United Kingdom
537421,SET OF 6 T-LIGHTS SNOWMEN,2,06.12.2010 15:25,"2,95",17218.0,United Kingdom
541987,72 SWEETHEART FAIRY CAKE CASES,3,24.01.2011 16:05,"0,55",14130.0,United Kingdom
581237,MINI PLAYING CARDS FUN FAIR,2,08.12.2011 10:40,"0,42",15443.0,United Kingdom
546670,60 TEATIME FAIRY CAKE CASES,6,15.03.2011 15:37,"0,55",13451.0,United Kingdom
555524,SWEETHEART CAKESTAND 3 TIER,1,05.06.2011 11:37,"9,95",16923.0,United Kingdom
566740,SET 4 VALENTINE DECOUPAGE HEART BOX,6,14.09.2011 14:34,"2,95",17033.0,United Kingdom
542887,WOODLAND CHARLOTTE BAG,20,01.02.2011 13:10,"0,85",12373.0,Austria
565114,WOOD STAMP SET HAPPY BIRTHDAY,12,01.09.2011 11:15,"0,83",13588.0,United Kingdom
550137,PINK FEATHERS CURTAIN,20,14.04.2011 13:59,"1,25",12477.0,Germany
537053,GREEN GIANT GARDEN THERMOMETER,2,05.12.2010 11:38,"5,95",16168.0,United Kingdom
563549,SET/6 RED SPOTTY PAPER PLATES,4,17.08.2011 12:34,"2,46",,United Kingdom
569866,WOODEN TREE CHRISTMAS SCANDINAVIAN,6,06.10.2011 14:50,"0,29",12757.0,Portugal
564336,HAIRCLIPS FORTIES FABRIC ASSORTED,12,24.08.2011 14:28,"0,65",12748.0,United Kingdom
543116,SET OF 2 WOODEN MARKET CRATES,2,03.02.2011 13:29,"12,75",17672.0,United Kingdom
543802,RETROSPOT HEART HOT WATER BOTTLE,1,13.02.2011 12:03,"4,95",13742.0,United Kingdom
553768,SKULL DESIGN TV DINNER TRAY,1,19.05.2011 10:47,"10,79",,United Kingdom
556826,JUMBO BAG RED RETROSPOT,7,15.06.2011 10:25,"4,13",,United Kingdom
547221,TRADITIONAL MODELLING CLAY,24,21.03.2011 15:06,"1,25",13262.0,United Kingdom
580115,LUNCH BAG  BLACK SKULL.,2,01.12.2011 16:22,"4,13",,United Kingdom
555383,PACK OF 72 RETROSPOT CAKE CASES,6,02.06.2011 15:13,"0,55",12517.0,Germany
564840,RED  EGG  SPOON,2,30.08.2011 12:49,"0,42",,United Kingdom
574009,MIDNIGHT GLAMOUR SCARF KNITTING KIT,3,02.11.2011 11:49,"1,25",15750.0,United Kingdom
554104,MEDIUM CERAMIC TOP STORAGE JAR,12,22.05.2011 14:03,"1,25",12705.0,Germany
546218,DOORMAT UNION FLAG,4,10.03.2011 12:11,"7,95",14667.0,United Kingdom
577312,SMALL WHITE HEART OF WICKER,24,18.11.2011 13:18,"1,65",17049.0,United Kingdom
539434,FOLKART CLIP ON STARS,1,17.12.2010 14:41,"1,66",,United Kingdom
575070,36 PENCILS TUBE SKULLS,5,08.11.2011 12:58,"1,25",17841.0,United Kingdom
563024,PAPER LANTERN 5 POINT STUDDED STAR,2,11.08.2011 13:41,"5,75",14639.0,United Kingdom
577536,POSTE FRANCE CUSHION COVER,1,20.11.2011 14:14,"3,75",15850.0,United Kingdom
570214,WORLD WAR 2 GLIDERS ASSTD DESIGNS,96,09.10.2011 11:50,"0,29",12748.0,United Kingdom
543535,RECIPE BOX RETROSPOT,6,09.02.2011 13:37,"2,95",17537.0,United Kingdom
539309,HOME BUILDING BLOCK WORD,3,16.12.2010 17:49,"5,95",16945.0,United Kingdom
568222,ALPHABET STENCIL CRAFT,12,26.09.2011 10:06,"1,25",16603.0,United Kingdom
564167,RETROSPOT CIGAR BOX MATCHES,24,23.08.2011 13:50,"1,25",17735.0,United Kingdom
558540,RED RETROSPOT WRAP,25,30.06.2011 12:15,"0,42",17706.0,United Kingdom
560454,FELTCRAFT CUSHION OWL,4,19.07.2011 10:06,"3,75",12947.0,United Kingdom
552441,SET OF 6 SPICE TINS PANTRY DESIGN,4,09.05.2011 12:58,"3,95",16359.0,United Kingdom
559107,FOUR HOOK  WHITE LOVEBIRDS,1,06.07.2011 11:22,"2,1",15334.0,United Kingdom
564742,DECORATIVE WICKER HEART LARGE,1,28.08.2011 15:01,"1,65",17346.0,United Kingdom
545991,EASTER TREE YELLOW BIRDS,2,08.03.2011 13:12,"5,95",15311.0,United Kingdom
558774,CANDY SPOT HEART DECORATION,1,04.07.2011 10:17,"0,83",,United Kingdom
545333,FOLKART HEART NAPKIN RINGS,3,01.03.2011 16:22,"3,29",,United Kingdom
571441,PHOTO CUBE,2,17.10.2011 13:31,"3,29",14096.0,United Kingdom
540568,BLUE TV TRAY TABLE,2,10.01.2011 11:22,"4,25",15039.0,United Kingdom
561898,VINTAGE RED TRIM ENAMEL BOWL,12,31.07.2011 15:25,"1,25",12456.0,Switzerland
539659,ZINC METAL HEART DECORATION,72,21.12.2010 09:47,"1,25",15034.0,United Kingdom
540520,BOTANICAL LAVENDER BIRTHDAY CARD,12,09.01.2011 12:31,"0,42",17555.0,United Kingdom
577150,60 CAKE CASES VINTAGE CHRISTMAS,42,18.11.2011 09:48,"2,08",,United Kingdom
578817,MINIATURE ANTIQUE ROSE HOOK IVORY,1,25.11.2011 13:45,"0,83",16764.0,United Kingdom
551174,PARTY CONE CHRISTMAS DECORATION,2,26.04.2011 17:02,"8,29",,United Kingdom
547690,CHILDREN'S APRON DOLLY GIRL,6,24.03.2011 14:56,"2,1",16063.0,United Kingdom
567656,BISCUIT TIN 50'S CHRISTMAS,2,21.09.2011 14:40,"5,79",14096.0,United Kingdom
575947,SWEETHEART 3 TIER CAKE STAND,2,13.11.2011 11:50,"19,96",,United Kingdom
572553,SUNSET COLOUR CHUNKY KNITTED THROW,1,24.10.2011 17:09,"8,29",,United Kingdom
536544,RED RETROSPOT UMBRELLA,2,01.12.2010 14:32,"12,72",,United Kingdom
551517,WHITE HANGING HEART T-LIGHT HOLDER,2,01.05.2011 11:14,"2,95",16931.0,United Kingdom
540839,S/4 PINK FLOWER CANDLES IN BOWL,1,11.01.2011 15:42,"1,65",16791.0,United Kingdom
552234,HEN PARTY CORDON BARRIER TAPE,1,06.05.2011 16:01,"2,46",,United Kingdom
550469,COFFEE MUG DOG + BALL DESIGN,6,18.04.2011 13:46,"2,55",16399.0,United Kingdom
573585,TRAVEL CARD WALLET RETROSPOT,7,31.10.2011 14:41,"0,83",,United Kingdom
578400,FRENCH ENAMEL WATER BASIN,1,24.11.2011 11:52,"3,75",12748.0,United Kingdom
549543,LOVE HEART TRINKET POT,2,10.04.2011 11:14,"0,39",18118.0,United Kingdom
544165,WOODEN FRAME ANTIQUE WHITE,6,16.02.2011 13:11,"2,95",14210.0,United Kingdom
559338,WOOD STAMP SET BEST WISHES,3,07.07.2011 16:30,"0,83",,United Kingdom
578678,TRAVEL CARD WALLET KEEP CALM,1,24.11.2011 19:59,"0,42",17841.0,United Kingdom
575508,RED HEART SHAPE LOVE BUCKET,60,10.11.2011 10:32,"2,55",14646.0,Netherlands
571429,RIBBON REEL STRIPES DESIGN,5,17.10.2011 12:50,"1,65",15335.0,United Kingdom
565610,REVOLVER WOODEN RULER,12,05.09.2011 14:56,"1,95",14849.0,United Kingdom
550322,SCANDINAVIAN PAISLEY PICNIC BAG,1,17.04.2011 12:53,"2,95",14524.0,United Kingdom
559051,6PC WOOD PLATE SET DISPOSABLE,1,05.07.2011 16:47,"2,46",,United Kingdom
557480,STRAWBERRY LUNCH BOX WITH CUTLERY,1,20.06.2011 14:10,"4,96",,United Kingdom
560368,DOORMAT HEARTS,2,18.07.2011 12:25,"7,95",17841.0,United Kingdom
539437,BOX OF VINTAGE ALPHABET BLOCKS,1,17.12.2010 14:54,"21,23",,United Kingdom
542662,PACK OF 12 PINK POLKADOT TISSUES,24,31.01.2011 12:10,"0,29",18145.0,United Kingdom
576303,BOX OF 6 MINI 50'S CRACKERS,1,14.11.2011 14:51,"2,49",15532.0,United Kingdom
574846,SET OF 3 HANGING OWLS OLLIE BEAK,4,07.11.2011 11:59,"1,25",14702.0,United Kingdom
559106,SINGLE WIRE HOOK IVORY HEART,1,06.07.2011 11:10,"1,45",15889.0,United Kingdom
578995,WALL TIDY RETROSPOT,2,27.11.2011 15:59,"2,1",15861.0,United Kingdom
554113,LUNCH BAG DOILEY PATTERN,10,22.05.2011 14:53,"1,65",16700.0,United Kingdom
580677,LUNCH BAG RED VINTAGE DOILY,1,05.12.2011 14:40,"1,65",16200.0,United Kingdom
538661,ANTIQUE TALL SWIRLGLASS TRINKET POT,4,13.12.2010 15:42,"3,75",15194.0,United Kingdom
548894,JAM JAR WITH PINK LID,1,04.04.2011 16:01,"1,63",,United Kingdom
564476,WHITE HANGING HEART T-LIGHT HOLDER,12,25.08.2011 12:57,"2,95",12610.0,Italy
575063,MINIATURE ANTIQUE ROSE HOOK IVORY,3,08.11.2011 12:32,"0,83",16764.0,United Kingdom
547664,ASSTD MULTICOLOUR CIRCLES MUG,12,24.03.2011 13:16,"0,39",13069.0,United Kingdom
561116,JUMBO BAG APPLES,20,25.07.2011 12:22,"2,08",13520.0,Switzerland
581246,HAND WARMER OWL DESIGN,4,08.12.2011 10:59,"2,1",15453.0,United Kingdom
576246,A PRETTY THANK YOU CARD,12,14.11.2011 13:42,"0,42",17566.0,United Kingdom
580514,HAND WARMER BIRD DESIGN,6,04.12.2011 14:01,"2,1",16905.0,United Kingdom
568152,ALARM CLOCK BAKELIKE RED,1,25.09.2011 11:40,"3,75",16480.0,United Kingdom
581497,WHITE SPOT BLUE CERAMIC DRAWER KNOB,1,09.12.2011 10:23,"3,29",,United Kingdom
576686,JINGLE BELL HEART DECORATION,1,16.11.2011 12:08,"1,65",16916.0,United Kingdom
550303,HANGING HEART ZINC T-LIGHT HOLDER,12,17.04.2011 10:21,"0,85",18213.0,United Kingdom
544599,ENAMEL BREAD BIN CREAM,1,21.02.2011 18:15,"24,96",,United Kingdom
578926,WOOD STAMP SET BEST WISHES,1,27.11.2011 12:24,"0,83",18156.0,United Kingdom
568314,ALARM CLOCK BAKELIKE PINK,4,26.09.2011 12:58,"3,75",14387.0,United Kingdom
562264,CREAM SWEETHEART MINI CHEST,1,03.08.2011 16:14,"24,96",,United Kingdom
552824,HERB MARKER MINT,7,11.05.2011 13:16,"0,65",14056.0,United Kingdom
548373,CITRONELLA CANDLE GARDEN POT,3,30.03.2011 16:34,"2,46",,United Kingdom
578530,VINTAGE SNAP CARDS,12,24.11.2011 14:37,"0,85",14251.0,United Kingdom
559692,BALLOONS  WRITING SET,1,11.07.2011 15:52,"1,65",,United Kingdom
547860,WHITE JEWELLED HEART DECORATION,6,27.03.2011 12:21,"0,85",17625.0,United Kingdom
565118,DOORMAT NEIGHBOURHOOD WITCH,1,01.09.2011 11:33,"8,25",15039.0,United Kingdom
573116,HEART DECORATION RUSTIC HANGING,30,27.10.2011 15:49,"0,19",14525.0,United Kingdom
574281,HAND WARMER SCOTTY DOG DESIGN,12,03.11.2011 14:47,"2,1",14856.0,United Kingdom
553171,TUMBLER BAROQUE,6,13.05.2011 17:05,"0,39",,United Kingdom
560287,ENAMEL BREAD BIN CREAM,2,18.07.2011 09:49,"12,75",13821.0,United Kingdom
543713,BIRD HOUSE HOT WATER BOTTLE,1,11.02.2011 11:46,"7,46",,United Kingdom
549240,BUNNY DECORATION MAGIC GARDEN,2,07.04.2011 11:37,"0,85",15910.0,United Kingdom
570239,FELTCRAFT HAIRBAND PINK AND BLUE,12,09.10.2011 15:04,"0,85",16518.0,United Kingdom
548516,PINK  HEART SHAPE LOVE BUCKET,1,31.03.2011 16:28,"5,79",,United Kingdom
581474,SET OF 3 REGENCY CAKE TINS,1,08.12.2011 20:01,"4,95",12748.0,United Kingdom
550332,LARGE CAKE STAND HANGING HEARTS,1,17.04.2011 13:53,"3,95",13474.0,United Kingdom
571041,FRENCH BLUE METAL DOOR SIGN 8,1,13.10.2011 13:00,"1,25",14527.0,United Kingdom
539958,SMALL MARSHMALLOWS PINK BOWL,29,23.12.2010 13:26,"0,85",,United Kingdom
567182,JUMBO BAG PEARS,10,18.09.2011 15:21,"2,08",13334.0,United Kingdom
547967,2 PICTURE BOOK EGGS EASTER DUCKS,1,28.03.2011 15:49,"2,46",,United Kingdom
564144,ZINC HEART LATTICE T-LIGHT HOLDER,12,23.08.2011 11:53,"1,25",13939.0,United Kingdom
561036,LUNCH BAG VINTAGE LEAF DESIGN,3,24.07.2011 11:54,"1,65",13137.0,United Kingdom
573695,SET OF 2 TRAYS HOME SWEET HOME,2,31.10.2011 17:13,"9,95",15023.0,United Kingdom
561698,PINK REGENCY TEACUP AND SAUCER,24,29.07.2011 10:21,"2,55",15974.0,United Kingdom
539290,CERAMIC HEART FAIRY CAKE MONEY BANK,4,16.12.2010 16:36,"1,45",16271.0,United Kingdom
555397,SET OF 5 LUCKY CAT MAGNETS,1,02.06.2011 17:26,"4,13",,United Kingdom
577833,SET OF 3 HEART COOKIE CUTTERS,5,22.11.2011 10:20,"1,45",17315.0,United Kingdom
580727,GARDENERS KNEELING PAD KEEP CALM,22,05.12.2011 17:17,"3,29",14096.0,United Kingdom
572281,FELTCRAFT CHRISTMAS FAIRY,4,23.10.2011 11:10,"4,25",17211.0,United Kingdom
540994,SET/6 RED SPOTTY PAPER CUPS,12,13.01.2011 09:29,"0,65",13089.0,United Kingdom
581114,WICKER WREATH LARGE,1,07.12.2011 12:19,"1,95",14527.0,United Kingdom
576867,PARTY BUNTING,4,16.11.2011 16:18,"4,95",13012.0,United Kingdom
581217,PENS ASSORTED FUNKY JEWELED,19,08.12.2011 09:20,"0,42",,United Kingdom
550900,VINTAGE SNAP CARDS,48,21.04.2011 12:11,"0,85",16553.0,United Kingdom
568551,PAINTED METAL HEART WITH HOLLY BELL,24,27.09.2011 14:58,"0,39",14883.0,United Kingdom
579787,WASHROOM METAL SIGN,1,30.11.2011 15:33,"2,46",,United Kingdom
576508,HEART MINI PORTRAIT FRAME,2,15.11.2011 12:02,"1,95",17777.0,United Kingdom
539307,PENS ASSORTED FUNNY FACE,180,16.12.2010 17:43,"0,21",13694.0,United Kingdom
556062,SPOTTY BUNTING,30,08.06.2011 14:06,"4,95",15189.0,United Kingdom
572688,SCANDINAVIAN PAISLEY PICNIC BAG,10,25.10.2011 14:09,"1,65",13028.0,United Kingdom
540995,FOLK FELT HANGING MULTICOL GARLAND,4,13.01.2011 09:30,"2,46",,United Kingdom
575491,HAND WARMER RED LOVE HEART,1,09.11.2011 17:47,"2,1",15531.0,United Kingdom
544599,CHILLI LIGHTS,1,21.02.2011 18:15,"10,79",,United Kingdom
538107,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,09.12.2010 15:21,"2,95",12826.0,United Kingdom
562607,ASSORTED COLOUR BIRD ORNAMENT,8,08.08.2011 11:45,"1,69",12885.0,United Kingdom
553102,"RECORD FRAME 7"" SINGLE SIZE",48,13.05.2011 11:58,"2,1",12980.0,United Kingdom
547385,PACK OF 6 BIRDY GIFT TAGS,1,22.03.2011 15:48,"2,46",,United Kingdom
555012,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,31.05.2011 10:43,"1,25",16814.0,United Kingdom
570795,TREASURE TIN GYMKHANA DESIGN,12,12.10.2011 12:16,"2,08",17193.0,United Kingdom
581492,60 CAKE CASES DOLLY GIRL DESIGN,2,09.12.2011 10:03,"1,25",,United Kingdom
580306,MONSTERS STENCIL CRAFT,12,02.12.2011 14:29,"1,25",14250.0,United Kingdom
576655,CHRISTMAS CRAFT TREE TOP ANGEL,6,16.11.2011 10:55,"2,1",15687.0,United Kingdom
578844,CHRISTMAS GINGHAM STAR,3,25.11.2011 16:14,"1,63",,United Kingdom
569563,SET OF 12 FAIRY CAKE BAKING CASES,16,05.10.2011 09:46,"0,83",12481.0,Germany
567456,LUNCH BAG PINK POLKADOT,50,20.09.2011 12:16,"1,45",16029.0,United Kingdom
574624,PANTRY MAGNETIC  SHOPPING LIST,4,06.11.2011 11:20,"1,45",17769.0,United Kingdom
551995,LOVE GARLAND PAINTED ZINC,3,05.05.2011 15:42,"3,29",,United Kingdom
579258,PINK FLORAL FELTCRAFT SHOULDER BAG,4,29.11.2011 08:21,"3,75",15148.0,United Kingdom
543040,TRADITIONAL WOODEN SKIPPING ROPE,2,02.02.2011 17:06,"1,25",17337.0,United Kingdom
540352,ASSORTED COLOURS SILK FAN,1,06.01.2011 14:27,"1,28",,United Kingdom
578790,SET OF 20 VINTAGE CHRISTMAS NAPKINS,2,25.11.2011 12:20,"0,85",14966.0,United Kingdom
553008,GREEN WIRE STANDING CANDLE HOLDER,1,12.05.2011 16:52,"3,75",17315.0,United Kingdom
575895,ROTATING SILVER ANGELS T-LIGHT HLDR,2,11.11.2011 14:50,"2,55",17052.0,United Kingdom
545544,SPACEBOY TV DINNER TRAY,3,03.03.2011 14:56,"4,95",14057.0,United Kingdom
564857,DOTCOM POSTAGE,1,31.08.2011 09:23,"877,04",,United Kingdom
543180,SET OF 72 PINK HEART PAPER DOILIES,12,04.02.2011 10:38,"1,45",12410.0,Switzerland
574559,RIBBON REEL MAKING SNOWMEN,2,04.11.2011 15:50,"1,65",14056.0,United Kingdom
577157,WOODLAND PARTY BAG + STICKER SET,16,18.11.2011 09:58,"1,65",12451.0,Switzerland
548163,ENAMEL BREAD BIN CREAM,1,29.03.2011 13:43,"24,96",,United Kingdom
554059,RED RETROSPOT SHOPPER BAG,10,20.05.2011 16:25,"1,25",14388.0,United Kingdom
539299,RED RETROSPOT TRADITIONAL TEAPOT,4,16.12.2010 17:30,"7,95",14180.0,United Kingdom
580055,JUMBO BAG ALPHABET,20,01.12.2011 13:12,"1,79",14298.0,United Kingdom
543371,HANGING METAL HEART LANTERN,1,07.02.2011 14:53,"1,65",14048.0,United Kingdom
560732,SET OF 6 SOLDIER SKITTLES,2,20.07.2011 14:55,"3,75",14056.0,United Kingdom
560772,PACK OF 72 RETROSPOT CAKE CASES,9,20.07.2011 16:12,"0,55",,United Kingdom
550470,BEADED CRYSTAL HEART PINK ON STICK,2,18.04.2011 13:49,"0,83",,United Kingdom
545166,BATHROOM METAL SIGN,1,28.02.2011 14:03,"0,55",17027.0,United Kingdom
557112,PARTY BUNTING,2,16.06.2011 16:31,"10,79",,United Kingdom
545045,LOVE BUILDING BLOCK WORD,2,27.02.2011 11:40,"5,95",15708.0,United Kingdom
548185,PINK BLUE FELT CRAFT TRINKET BOX,12,29.03.2011 14:58,"1,25",15628.0,United Kingdom
581352,SET 6 SCHOOL MILK BOTTLES IN CRATE,1,08.12.2011 12:26,"3,75",14698.0,United Kingdom
569671,LUNCH BAG CARS BLUE,10,05.10.2011 13:54,"1,65",16020.0,United Kingdom
581173,RIBBON REEL CHRISTMAS PRESENT,1,07.12.2011 15:07,"1,65",17870.0,United Kingdom
575760,SET 36 COLOUR PENCILS LOVE LONDON,2,11.11.2011 10:50,"1,25",15965.0,United Kingdom
576329,ROUND SNACK BOXES SET OF 4 FRUITS,1,14.11.2011 15:22,"5,79",,United Kingdom
554355,PARTY BUNTING,4,24.05.2011 09:20,"4,95",16992.0,United Kingdom
559542,LUNCH BAG SPACEBOY DESIGN,2,10.07.2011 13:32,"1,65",17126.0,United Kingdom
562031,DOORMAT HEARTS,1,01.08.2011 17:37,"7,95",16984.0,United Kingdom
560120,BUTTERFLY CROCHET FOOD COVER,6,15.07.2011 10:27,"3,75",14907.0,United Kingdom
558906,TRAVEL CARD WALLET UNION JACK,10,04.07.2011 16:35,"0,42",15555.0,United Kingdom
555537,WHITE WOOD GARDEN PLANT LADDER,1,05.06.2011 12:37,"9,95",15453.0,United Kingdom
575684,VICTORIAN GLASS HANGING T-LIGHT,30,10.11.2011 15:57,"1,95",14397.0,United Kingdom
576614,GYMKHANA TREASURE BOOK BOX,1,15.11.2011 16:38,"2,25",12933.0,United Kingdom
566726,JUMBO  BAG BAROQUE BLACK WHITE,2,14.09.2011 13:12,"2,08",15021.0,United Kingdom
545011,PARTY BUNTING,1,25.02.2011 13:05,"4,95",13666.0,United Kingdom
576521,CHOCOLATE HOT WATER BOTTLE,24,15.11.2011 12:34,"4,25",18259.0,United Kingdom
556685,GARDENERS KNEELING PAD KEEP CALM,12,14.06.2011 10:00,"1,65",14503.0,United Kingdom
571065,TOADSTOOL MONEY BOX,6,13.10.2011 14:59,"2,95",12613.0,Germany
545748,MINI PAINT SET VINTAGE,864,07.03.2011 11:52,"0,55",17381.0,United Kingdom
560125,BLACK PIRATE TREASURE CHEST,2,15.07.2011 10:44,"1,65",18118.0,United Kingdom
568152,VICTORIAN SEWING BOX MEDIUM,4,25.09.2011 11:40,"7,95",16480.0,United Kingdom
580908,EGG FRYING PAN IVORY,1,06.12.2011 13:20,"2,08",16495.0,United Kingdom
571716,WOODLAND CHARLOTTE BAG,2,18.10.2011 17:05,"1,63",,United Kingdom
578400,VINTAGE CHRISTMAS BUNTING,2,24.11.2011 11:52,"4,95",12748.0,United Kingdom
548166,SET/2 RED RETROSPOT TEA TOWELS,1,29.03.2011 13:45,"6,25",,United Kingdom
580997,KNEELING MAT HOUSEWORK  DESIGN,6,06.12.2011 17:23,"0,79",15023.0,United Kingdom
564559,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,26.08.2011 09:37,"3,75",15811.0,United Kingdom
549964,BLUE PAPER PARASOL,6,13.04.2011 14:12,"2,95",13122.0,United Kingdom
554512,SCANDINAVIAN PAISLEY PICNIC BAG,5,24.05.2011 15:54,"2,46",,United Kingdom
547386,HANGING METAL HEART LANTERN,3,22.03.2011 15:52,"3,29",,United Kingdom
548373,VICTORIAN SEWING BOX MEDIUM,1,30.03.2011 16:34,"15,79",,United Kingdom
547940,HOME BUILDING BLOCK WORD,18,28.03.2011 14:43,"5,45",16814.0,United Kingdom
569374,SET 36 COLOUR PENCILS SPACEBOY,1,03.10.2011 16:14,"2,46",,United Kingdom
576593,PINK HANGING HEART T-LIGHT HOLDER,1,15.11.2011 14:48,"2,95",15720.0,United Kingdom
556108,PASTEL COLOUR HONEYCOMB FAN,5,08.06.2011 17:59,"3,29",,United Kingdom
544903,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,24.02.2011 13:43,"2,95",18065.0,United Kingdom
564353,REVOLVER WOODEN RULER,12,24.08.2011 15:08,"1,95",15764.0,United Kingdom
571713,BUBBLEGUM RING ASSORTED,1,18.10.2011 16:58,"0,83",,United Kingdom
539653,BOX OF 24 COCKTAIL PARASOLS,10,20.12.2010 16:50,"0,42",13564.0,United Kingdom
579472,SET 6 SCHOOL MILK BOTTLES IN CRATE,2,29.11.2011 15:09,"3,75",13521.0,United Kingdom
571508,MIRROR MOSAIC VOTIVE HOLDER,20,17.10.2011 15:27,"2,1",,United Kingdom
575176,CARD CHRISTMAS VILLAGE,8,08.11.2011 18:29,"0,42",,United Kingdom
547098,FIVE HEART HANGING DECORATION,6,21.03.2011 10:13,"2,95",16384.0,United Kingdom
573585,SMALL GLASS HEART TRINKET POT,16,31.10.2011 14:41,"4,13",,United Kingdom
579091,COSMETIC BAG VINTAGE ROSE PAISLEY,6,28.11.2011 10:49,"2,1",14893.0,United Kingdom
578067,PLASTERS IN TIN WOODLAND ANIMALS,2,22.11.2011 15:43,"3,29",,United Kingdom
539483,SET 7 BABUSHKA NESTING BOXES,2,19.12.2010 15:31,"8,5",17218.0,United Kingdom
575027,ZINC  STAR T-LIGHT HOLDER,32,08.11.2011 11:29,"1,25",13199.0,United Kingdom
567168,CERAMIC STRAWBERRY DESIGN MUG,2,18.09.2011 12:24,"1,49",14878.0,United Kingdom
580403,TV DINNER TRAY DOLLY GIRL,1,04.12.2011 11:56,"1,95",17858.0,United Kingdom
541588,NATURAL SLATE HEART CHALKBOARD,6,19.01.2011 14:43,"2,95",14307.0,United Kingdom
553830,CHILDRENS CUTLERY POLKADOT GREEN,4,19.05.2011 11:32,"4,15",17871.0,United Kingdom
561695,SET OF 72 RETROSPOT PAPER  DOILIES,12,29.07.2011 10:00,"1,45",14005.0,United Kingdom
577793,CHOCOLATE HOT WATER BOTTLE,3,21.11.2011 16:40,"4,95",13468.0,United Kingdom
